,,Field,Type,Null,Key,Default,Extra,ADD/Old Field Names,0,1,2,3,4,5,6,7,8,9,10,11,12
structurefield,transaction,transaction_newstate,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,transaction,transaction_newprice,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structureend,transaction,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Quickstart,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,quickstart,,,,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_domainid,char(25),NO,PRI,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_accountid,char(25),NO,PRI,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_longname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_shortname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_themename,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_periodid,tinytext,YES,,,,ADD,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_sportid,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_leagueid,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_leaguename,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_leaguelink,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_contactfname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_contactsname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_contactemail,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_introductiontext,text,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_introductionimage,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_aboutustext,text,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_aboutusimage,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_logo,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_carouselimage1,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_carouselimage2,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_carouselimage3,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstart,quickstart_bannerimage1,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structureend,quickstart,,,,,,,,,ocz,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,quickstartsection,,,,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartsection,quickstartsection_domainid,char(25),NO,PRI,,,,,ocz,,,,,,,,,,,
structurefield,quickstartsection,quickstartsection_accountid,char(25),NO,PRI,,,,,ocz,,,,,,,,,,,
structurefield,quickstartsection,quickstartsection_name,char(25),NO,PRI,,,,,ocz,,,,,,,,,,,
structurefield,quickstartsection,quickstartsection_seq,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartsection,quickstartsection_leaderfname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartsection,quickstartsection_leadersname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartsection,quickstartsection_leaderemail,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartsection,quickstartsection_introduction,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartsection,quickstartsection_photo,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structureend,quickstartsection,,,,,,,,,ocz,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,quickstartteam,,,,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_domainid,char(25),NO,PRI,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_accountid,char(25),NO,PRI,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_code,char(2),NO,PRI,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_name,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_seq,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_sectionname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_leagueid,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_leaguename,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_leaguelink,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_managerfname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_managersname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_manageremail,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_introduction,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartteam,quickstartteam_photo,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structureend,quickstartteam,,,,,,,,,ocz,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,quickstartorg,,,,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartorg,quickstartorg_domainid,char(25),NO,PRI,,,,,ocz,,,,,,,,,,,
structurefield,quickstartorg,quickstartorg_accountid,char(25),NO,PRI,,,,,ocz,,,,,,,,,,,
structurefield,quickstartorg,quickstartorg_code,char(50),NO,PRI,,,,,ocz,,,,,,,,,,,
structurefield,quickstartorg,quickstartorg_sectionname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartorg,quickstartorg_title,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartorg,quickstartorg_fname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartorg,quickstartorg_sname,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartorg,quickstartorg_email,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structurefield,quickstartorg,quickstartorg_seq,tinytext,YES,,,,,,ocz,,,,,,,,,,,
structureend,quickstartorg,,,,,,,,,ocz,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Domains,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,domain,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_id,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_longname,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_shortname,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_modeid,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_codeversion,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_systemdate,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_simulation,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_testdata,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_readonly,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_webstyle,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_mobilestyle,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_weblock,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_domainmasters,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_webmasters,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_resultsmasters,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmasters,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_bookingmasters,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_sponsormasters,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_salesmasters,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_adminmasters,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_commsmasters,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_qualificationmasters,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmassnotifyintro,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_contactid,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_currperiodid,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_urlrootdirectory,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_emailblocksize,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmembershipnotifyintro,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_showforgottenpasswordemail,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_showforgottenpasswordemailkey,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmembershipintrotext,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmembershipmedicaltext,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmembershipminortext,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmembershipethnicitytext,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmembershipfinaltext,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmembershiptermstext,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmembershipreminderintro,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmembershipexperiencetext,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_personmembershiptypetext,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_defaultemailaddress,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_timeoutminutes,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_actualurl,text,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,domain,domain_sportid,tinytext,YES,,,,ADD,,ocz,,,,,,grl,,db,kb,,
structureend,domain,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
,,,,,,,,,,,,,,,,,,,,,
,Sports,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,sport,,,,,,,,,ocz,,,,,,grl,,,,,
structurefield,sport,sport_id,char(2),NO,PRI,,,,,ocz,,,,,,grl,,,,,
structurefield,sport,sport_name,tinytext,YES,,,,,,ocz,,,,,,grl,,,,,
structurefield,sport,sport_officialsname,tinytext,YES,,,,,,ocz,,,,,,grl,,,,,
structurefield,sport,sport_resultunit,tinytext,YES,,,,,,ocz,,,,,,grl,,,,,
structureend,sport,,,,,,,,,ocz,,,,,,grl,,,,,
,,,,,,,,,,,,,,,,,,,,,
,WebPages,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,menu,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menu,menu_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menu,menu_id,char(12),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menu,menu_position,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menu,menu_style,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menu,menu_title,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menu,menu_hide,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structureend,menu,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
,,,,,,,,,,,,,,,,,,,,,
structureheader,menuitem,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menuitem,menuitem_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menuitem,menuitem_menuid,char(12),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menuitem,menuitem_id,char(12),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menuitem,menuitem_parentmenuitemname,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menuitem,menuitem_seq,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menuitem,menuitem_text,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menuitem,menuitem_targettype,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menuitem,menuitem_webpagename,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menuitem,menuitem_url,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,menuitem,menuitem_hide,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structureend,menuitem,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
,,,,,,,,,,,,,,,,,,,,,
structureheader,webpage,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_name,char(40),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_userid,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_address,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_hide,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_fixedformat,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_sequence,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_controller,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_buttext,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_bannertext,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_webstyleid,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_specialfilename,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_webstylename,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_format,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_abovecontentelementname,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_html,text,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_sidebarelementname,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_belowcontentelementname,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_templatename,text,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_oldaddress,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_oldhtml,text,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_sidebarname,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_widgetlist,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,webpage,webpage_pluginlist,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structureend,webpage,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
,,,,,,,,,,,,,,,,,,,,,
structureheader,sidebar,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,sidebar,sidebar_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,sidebar,sidebar_name,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,sidebar,sidebar_html,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structureend,sidebar,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
,,,,,,,,,,,,,,,,,,,,,
structureheader,template,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_status,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_name,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_navtopmenuenabled,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_carouselenabled,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_fullwidthenabled,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_headercarouselname,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_footermenuquantity,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_sidebar,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_sidebarwidth,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_sidebarname,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,template,template_dashboardstyle,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structureend,template,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
,,,,,,,,,,,,,,,,,,,,,
structureheader,templateelement,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_name,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_templatelist,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_div,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_position,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_insettop,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_insetleft,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_borderwidth,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_bordercolor,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_height,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_width,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,templateelement,templateelement_html,text,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structureend,templateelement,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
,,,,,,,,,,,,,,,,,,,,,
structureheader,bulletinboard,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_name,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_controllers,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_users,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_max,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_fontcolor,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_fonthovercolor,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_fontsize,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_showdates,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_topstoryenabled,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_topstorytextposition,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_topstoryimagewidth,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_imagewidth,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_textmax,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_webpagename,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletinboard,bulletinboard_keepmax,tinytext,YES,,,,ADD,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structureend,bulletinboard,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
,,,,,,,,,,,,,,,,,,,,,
structureheader,bulletin,,,,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletin,bulletin_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletin,bulletin_id,char(40),NO,PRI,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletin,bulletin_date,date,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletin,bulletin_ref,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletin,bulletin_target,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
structurefield,bulletin,bulletin_anchor,tinytext,YES,,,,,cw,ocz,sw,aw,pos,cor,dmws,grl,care,db,kb,sfm,
